Column1,새주소,지번주소,X,Y,콘텐츠 명,구명,상세정보 값 1
283,도산대로51길 40,강남구 신사동 657-32,127.0382791,37.52574418,로데오극장,강남구,공연장
284,논현로161길 20,강남구 신사동 569-2,127.0264945,37.52369746,더  블루블랙 전용극장,강남구,공연장
285,선릉로 805,강남구 신사동 666-9,127.0390072,37.5241103,크크,강남구,공연장
286,백제고분로42길 5,송파구 송파동 113-2,127.1097656,37.5058964,송파여성문화회관  소극장,송파구,공연장
287,올림픽로 240,송파구 잠실동 40-1,127.0979259,37.51128341,롯데월드 야외공연장(호반무대),송파구,공연장
288,올림픽로 240,송파구 잠실동 40-1,127.0979259,37.51128341,롯데월드  가든스테이지,송파구,공연장
289,올림픽로 240,송파구 잠실동 40-1,127.0979259,37.51128341,롯데월드  마술극장,송파구,공연장
290,올림픽로 240,송파구 잠실동 40-1,127.0979259,37.51128341,환상의  오딧세이,송파구,공연장
291,올림픽로 240,송파구 잠실동 40-1,127.0979259,37.51128341,롯데월드  예술극장,송파구,공연장
292,올림픽로 240,송파구 잠실동 40-1,127.0979259,37.51128341,샤롯데  씨어터,송파구,공연장
293,올림픽로 424,송파구 방이동 88-2,127.1260315,37.5170167,우리금융아트홀,송파구,공연장
294,올림픽로 424 올림픽공원,송파구 방이동 88,127.1161502,37.52103074,올림픽홀,송파구,공연장
295,올림픽로 424 올림픽공원,송파구 방이동 88,127.1161502,37.52103074,뮤즈라이브,송파구,공연장
296,잠원로 51,서초구 잠원동 70-2,127.0074215,37.50923432,엔씨소극장,서초구,공연장
297,올림픽로 424 올림픽공원,송파구 방이동 88,127.1161502,37.52103074,K-아트홀(태권도공연장),송파구,공연장
298,동남로 870,강동구 상일동 477,127.1575034,37.55111916,강동아트센터  대극장 한강,강동구,공연장
299,동남로 870,강동구 상일동 산 46-2,127.1575034,37.55111916,강동아트센터  소극장 드림,강동구,공연장
300,성내로6길 16,강동구 성내동 556-1,127.1224373,37.52917177,강동어린이회관(아이누리홀),강동구,공연장
301,올림픽로 930,강동구 암사동 116-22,127.1333435,37.5634512,암사어린이극장,강동구,공연장
302,성안로 30,강동구 성내동 435-9,127.1303134,37.52629102,호원아트홀,강동구,공연장
303,덕수궁길 61,중구 서소문동 37,126.9744242,37.56430075,서울시립미술관,중구,미술관
304,새문안로 55,종로구 신문로2가 2-1,126.9688177,37.57074942,서울시립미술관경희궁분관,종로구,미술관
305,남부순환로 2080,관악구 남현동 1059-13,126.9795472,37.47616401,서울시립미술관남서울분관,관악구,미술관
306,성북로 134,성북구 성북동 246,126.9948684,37.59480042,성북구립미술관,성북구,미술관
307,옥인1길 34,종로구 옥인동 168-2,126.9667335,37.58136019,종로구립 박노수미술관,종로구,미술관
308,관악로 1,관악구 신림동 산 56-1,126.9571315,37.45333696,서울대학교미술관,관악구,미술관
309,청파동2가 효창원길 52 숙명대학교 문신미술관,용산구 청파동2가 52,126.9653773,37.54559663,숙명여자대학교문신미술관,용산구,미술관
310,공릉로 232 서울과학기술대학교 다빈치관 2층(39번건물),노원구 공릉동 172,127.0798599,37.63297058,서울과학기술대학교 미술관,노원구,미술관
311,초안산로 12,노원구 월계동 648,127.055,37.631,인덕대학교 아정미술관,노원구,미술관
312,남부순환로 2364,서초구 서초동 700,127.0152276,37.48108445,예술의전당서예관,서초구,미술관
313,남부순환로 2364,서초구  서초동 700,127.0152276,37.48108445,예술의전당한가람디자인미술관,서초구 ,미술관
314,남부순환로 2364,서초구  서초동 700,127.0152276,37.48108445,예술의전당한가람미술관,서초구 ,미술관
315,올림픽로 424,송파구 방이동 88-2,127.1260315,37.5170167,소마미술관,송파구,미술관
316,동숭길 3,종로구 동숭동 1-130,127.0029658,37.5800835,아르코미술관,종로구,미술관
317,삼청로 18,종로구 사간동 78,126.9798914,37.57746404,금호미술관,종로구,미술관
318,자하문로4길 21,종로구 통의동 35-1,126.9732733,37.57747896,대림미술관,종로구,미술관
319,일원로 90,강남구 일원동 713,127.0823064,37.48576729,밀알미술관,강남구,미술관
320,율곡로 49-4,종로구 안국동 159,126.9845571,37.57656948,사비나미술관,종로구,미술관
321,이태원로55길 60-16,용산구 한남동 747-18,126.9989746,37.53865143,삼성미술관Leeum,용산구,미술관
322,평창31길 27,종로구 평창동 456-5,126.9765776,37.61160558,상원미술관,종로구,미술관
323,경희궁길 42,종로구 신문로2가 1-101,126.9698201,37.57354166,성곡미술관,종로구,미술관
324,63로 50,영등포구 여의도동 60,126.9400566,37.51983104,63스카이 아트미술관,영등포구,미술관
325,율곡로3길 87,종로구 소격동 144-2,126.9818254,37.57941676,아트선재센터,종로구,미술관
326,종로 26,종로구 서린동 99,126.9803468,37.56961422,아트센터나비,종로구,미술관
327,선잠로 12-11,성북구 성북동 55-1,126.9997571,37.59477584,운우판화미술관,성북구,미술관
328,청계천로 1,종로구 세종로 139,126.9776447,37.56954717,일민미술관,종로구,미술관
329,창의문로5가길 46,종로구 부암동 362-21,126.9603182,37.58937828,자하미술관,종로구,미술관
330,중앙로 555,서초구 우면동 610-11,127.012,37.458,유리지공예관,서초구,미술관
331,언주로 827 ,강남구 신사동 627-8,127.0326061,37.52400227,코리아나미술관,강남구,미술관
332,평창32길 8,종로구 평창동 465-16,126.9757207,37.6120932,토탈미술관,종로구,미술관
333,테헤란로 440,강남구 대치동 892,127.0561399,37.50578528,포스코미술관,강남구,미술관
334,위례성대로 14,송파구 방이동 45,127.1139197,37.51656174,한미사진미술관,송파구,미술관
335,남부순환로 2423,서초구 서초동 1449-12,127.015408,37.48180614,한원미술관,서초구,미술관
336,언주로 552,강남구 역삼동 688-4,127.0403165,37.50737938,헬로우뮤지움,강남구,미술관
337,자하문로40길 63,종로구 부암동 210-8,126.9662497,37.59429513,환기미술관,종로구,미술관
338,우정국로 45-14,종로구 수송동 46-15,126.9820909,37.57318457,OCI미술관,종로구,미술관
339,새문안로 41,종로구 신문로2가 58,126.9696491,37.56900294,경찰박물관,종로구,박물관
340,효자로 12 ,종로구 세종로 1-57,126.976613,37.57701426,고궁박물관,종로구,박물관
341,장충단로 59,중구 장충동2가 산 14-67,127.000114,37.55286439,공연예술박물관,중구,박물관
342,언주로 721,강남구 논현2동 71,127.0340043,37.51814702,관세박물관,강남구,박물관
343,삼청로 37,종로구 세종로 1-1,126.976836,37.58084117,국립민속박물관,종로구,박물관
344,서빙고로 137 국립,용산구 용산동6가 168-6,126.9822196,37.52303236,국립중앙박물관,용산구,박물관
345,남부순환로 2364,서초구 서초동 700,127.0152276,37.48108445,국립국악원 국악박물관,서초구,박물관
346,세종대로 198,종로구 세종로 82-1,126.9779078,37.57391212,대한민국역사박물관,종로구,박물관
347,남부순환로2572,서초구 서초동 1376-2,127.031,37.483,외교사전시실,서초구,박물관
348,종로5길 86,종로구 수송동 104,126.9798538,37.57406238,조세박물관,종로구,박물관
349,우정국로 59 우정총국,종로구 견지동 39-7,126.9825955,37.57443731,체신기념관,종로구,박물관
350,북촌로5길 48 정독도서관,종로구 화동 2,126.9830263,37.58077321,서울교육박물관,종로구,박물관
351,능동로 238,광진구 능동 18,127.0815522,37.54959137,서울상상나라,광진구,박물관
352,새문안로 55,종로구 신문로2가 2-1,126.9688177,37.57074942,서울역사박물관,종로구,박물관
353,왕십리로 27,성동구 성수동1가 642-1,127.0422256,37.53982158,수도박물관,성동구,박물관
354,소파로 46(회현동 1가 100-177) 교육연구정보원 23 층,중구 회현동 1가 100-177,126.981743,37.55401925,지구촌민속교육박물관,중구,박물관
355,청계천로 530,성동구 마장동 527-4,127.0348949,37.57118805,청계천문화관,성동구,박물관
356,위례성대로 71,송파구 방이동 88-20,127.1208437,37.51539641,한성백제박물관,송파구,박물관
357,양천로47길 36 겸재정선기,강서구 가양1동 243-1,126.8386984,37.57223036,겸재정선기념관,강서구,박물관
358,연희로32길 51,서대문구 연희동 산5 -58,126.9374482,37.57653883,서대문자연사박물관,서대문구,박물관
359,통일로 251,서대문구 현저동 101,126.956152,37.57420997,서대문형무소역사관,서대문구,박물관
360,왕산로 128,동대문구 용두동 787,127.037657,37.57779011,서울약령시한의약박물관,동대문구,박물관
361,손기정로 101 손기정공원,중구 만리동2가 6-1,126.9648204,37.55557486,손기정기념관,중구,박물관
362,허준로 87,강서구 가양2동 26-5,126.8509593,37.56802028,허준박물관,강서구,박물관
363,삼성로 29,강남구 개포2동 152,127.0658883,37.48670918,경기여고 경운박물관,강남구,박물관
364,동숭길 122,종로구 동숭동 1-5,127.0036829,37.58366283,꼭두박물관,종로구,박물관
365,바우뫼로7길 111,서초구 우면동 56,127.0220026,37.4735921,관문사성보박물관,서초구,박물관
366,새문안로 16,중구 충정로1가 75-1,126.9684336,37.56640014,농업박물관,중구,박물관
367,도산대로45길 20,강남구 신사동 649-9,127.0350996,37.52438627,도산안창호기념관,강남구,기념관
368,올림픽로 240,송파구 잠실동  40-1,127.0979259,37.51128341,롯데월드민속박물관,송파구,박물관
369,서소문로11길 19,중구 정동 34-5,126.9722704,37.56369796,배재학당역사박물관,중구,박물관
370,임정로 26,용산구 효창동 255,126.9602994,37.54516887,백범김구기념관,용산구,기념관
371,돈화문로 71,종로구 와룡동 164-2,126.9906274,37.5748864,떡박물관,종로구,박물관
372,삼양로149가길 53,강북구 우이동 86-4,127.0086298,37.65366399,박을복자수박물관,강북구,박물관
373,우정국로 55,종로구 견지동 45,126.9823155,37.57388282,불교중앙박물관,종로구,박물관
375,목동동로 206-1,양천구 목1동 405-207,126.8719642,37.52391346,생명과학박물관,양천구,박물관
376,명동길 74-2 샬트르성바오로수녀회,중구 명동2가 1-6,126.9880311,37.56241532,샬트르성바오로수녀회역사박물관,중구,박물관
377,올림픽로 448 서울올림픽파크텔,송파구 방이동 88,127.1161502,37.52103074,서울올림픽기념관,송파구,기념관
378,테헤란로 58 슈페리어타워,강남구 대치동 945-5,127.061898,37.50812781,세계골프역사박물관,강남구,박물관
379,청계천로 1,종로구 세종로 139,126.9776447,37.56954717,신문박물관,종로구,박물관
380,소월로91,중구 남대문로5가 471-2,126.9803874,37.55370942,안중근의사기념관,중구,기념관
381,평창30길 81,종로구 평창동 499-3,126.9717195,37.6119064,영인문학관,종로구,박물관
382,소공로 51,중구 회현동1가 203,126.9814888,37.55922914,우리은행 은행사박물관,중구,박물관
383,중앙로 262 메디-바이오플렉스,양천구 신정동 1031-9,126.853432,37.5198568,울트라건축박물관,양천구,박물관
384,63로 50,영등포구 여의도동  60,126.9400566,37.51983104,63씨월드(수족관),영등포구,박물관
385,대학로 95,종로구 연건동 28-21,126.9994745,37.58070831,의학박물관,종로구,박물관
386,정동길 26 심슨기념관,중구 정동 32,126.971,37.566,이화박물관,중구,박물관
387,효령로72길 60,서초구 서초동 1355,127.0279824,37.4856957,전기박물관,서초구,박물관
388,월드컵북로11길 20,마포구 성산동 39-13,126.9148824,37.56005084,전쟁과여성인권박물관,마포구,박물관
389,이태원로 29 전쟁기념관,용산구 용산동1가 8,126.9770973,37.53630892,전쟁기념관,용산구,기념관
390,장충단로 166,중구 장충동1가 62-35,127.0061845,37.55967178,종이나라박물관,중구,박물관
391,성균관로4길 45,종로구 명륜2가 8-4,126.9998323,37.58491299,짚풀생활사박물관,종로구,박물관
392,언주로 827 ,강남구 신사동 627-8,127.0326061,37.52400227,코리아나화장박물관,강남구,박물관
393,밤고개로14길 13-51,강남구 자곡동 285,127.1029137,37.47896562,탄허기념박물관,강남구,기념관
394,오류로8라길 44,구로구 오류2동 150-15,126.8440471,37.4919606,평강성서유물박물관,구로구,박물관
395,영동대로 513 코엑스,강남구 삼성동 159,127.0588044,37.51251584,풀무원김치박물관,강남구,박물관
396,올림픽로35길 137 한국광고문화회관,송파구 신천동 7-11,127.0992289,37.51583437,한국광고박물관,송파구,박물관
397,세종대로 135-5,중구 태평로1가 62-12,126.9764052,37.5685833,한국금융사박물관,중구,박물관
398,남대문로 39,중구 남대문로3가 110,126.9799763,37.5621432,한국은행화폐박물관,중구,박물관
399,여의대방로67길 11,영등포구 여의도동 44-31,126.9302672,37.51978085,한국잡지박물관    ,영등포구,박물관
400,토정로 6,마포구 합정동 96-1,126.9120798,37.54411605,한국천주교순교자박물관,마포구,박물관
401,동호로 268,중구 장충동 186-210,127.0041496,37.55980675,한국현대문학관,중구,박물관
402,혜화로9길 20,종로구 명륜1가 33-100,126.9986602,37.58775638,한무숙문학관,종로구,박물관
403,성북로15길 9,성북구 성북동 126-20,127.0003326,37.59289976,혜곡최순우기념관,성북구,기념관
404,남부순환로152길 53,관악구 미성동 1707,126.9183453,37.48110851,호림박물관,관악구,박물관
405,평창8길 3,종로구 평창동 273-1,126.9659685,37.60461755,화정박물관,종로구,박물관
406,창덕궁길 73,종로구 원서동 108-4,126.9889407,37.58073906,한국미술박물관,종로구,박물관
407,북촌로12길 17,종로구 가회동 11-103,126.9856508,37.5821281,가회민화박물관,종로구,박물관
408,홍지문1길 4,종로구 홍지동 44,126.9289493,37.55363106,김달진미술자료박물관,종로구,박물관
409,와우산로30길 36,마포구 창전동 6-32,126.9298167,37.55325309,근현대디자인박물관,마포구,박물관
410,불광로 135,은평구 불광동 13-27,126.9325456,37.6187839,다문화박물관,은평구,박물관
411,북촌로6길 1,종로구 가회동 208-7,126.9851857,37.58016602,명인박물관,종로구,박물관
412,인사동11길 20,종로구 견지동 82,126.9836404,37.57389691,목인박물관,종로구,박물관
413,인사동길 9,종로구 관훈동 192-10,126.9845371,37.57356883,보나장신구박물관,종로구,박물관
414,북촌로11길 76,종로구 삼청동 35-91,126.9835311,37.58386122,북촌동양문화박물관,종로구,박물관
415,북촌로7길 4,종로구 가회동 170-4,126.9847487,37.58032827,북촌박물관,종로구,박물관
416,삼청로4길 21,종로구 삼청동 35-117,126.9819821,37.58241106,북촌생활사박물관,종로구,박물관
417,비봉길 2-2,종로구 구기동 126-4,126.9570568,37.60869994,삼성출판박물관,종로구,박물관
418,북촌로5나길 2,종로구 화동 75-3,126.9817912,37.58097152,세계장신구박물관,종로구,박물관
419,이화장길 100,종로구 동숭동 187-8,127.0046483,37.57979685,쇳대박물관,종로구,박물관
420,세검정로 209-17,종로구 홍지동 36-20,126.9556622,37.59947631,쉼박물관,종로구,박물관
421,삼양로 574-41,도봉구 쌍문동 497-15,127.0146875,37.65450785,옹기민속박물관,도봉구,박물관
422,창의문로11가길 4,종로구 부암동 302-5,126.9626416,37.59366023,유금와당박물관,종로구,박물관
423,서초중앙로2길 35,서초구 서초1동 1444-21,127.0191731,37.48410646,인도박물관,서초구,박물관
424,퇴계로18길 66 제일빌딩,중구 남산동1가 20,126.9842424,37.55813664,초전섬유퀼트박물관,중구,박물관
425,돈화문로9길 27,종로구 낙원동 154,126.9902703,37.57158816,춘원당한방박물관,종로구,박물관
426,대사관로 121,성북구 성북동 330-577,126.9930349,37.60003753,한국가구박물관,성북구,박물관
427,논현로132길 34,강남구 논현동 89-4,127.0333102,37.51541769,한국자수박물관,강남구,박물관
428,율곡로 241-2 충신빌딩,종로구 충신동 55-1,127.0055143,37.57546571,한국현대의상박물관,종로구,박물관
429,한남대로 108,용산구 한남동 722-9,127.005,37.538,한익환서울아트박물관,용산구,박물관
430,혜화로3가길 4,종로구 명륜1가 42,126.9988947,37.586541,현대시박물관,종로구,박물관
431,능동로 120,광진구 화양동 1,127.0737096,37.54253663,건국대 박물관,광진구,박물관
432,경희대로 26,동대문구 회기동 1-5,127.0513787,37.5967071,경희대 자연사박물관,동대문구,박물관
433,경희대로 26,동대문구 회기동 1-5,127.0513787,37.5967071,경희대 중앙박물관,동대문구,박물관
434,경희대로 26,동대문구 이문동 264-388,127.0552228,37.5977272,경희대 한의학박물관,동대문구,박물관
435,안암동5가 1,성북구 안암동5가 1,127.0351222,37.58870764,고려대 박물관,성북구,박물관
436,정릉로 77 국민대학교,성북구 정릉동 861-1,126.9965603,37.61114093,국민대 박물관,성북구,박물관
437,삼양로144길 33 덕성여대,도봉구 쌍문동 419,127.0165556,37.65129496,덕성여대 박물관,도봉구,박물관
438,필동로1길 30 ,중구 필동3가 26,127.0005738,37.55838514,동국대 박물관,중구,박물관
439,화랑로 815,노원구 공릉2동 26-21,127.1060109,37.64289778,삼육대 박물관,노원구,박물관
440,평창문화로 151,종로구 평창동 577-7,126.9759462,37.6105462,상명대 박물관,종로구,박물관
441,관악로 1,관악구 신림동 산56-1,126.9571315,37.45333696,서울대 박물관,관악구,박물관
442,대학로 103,종로구 연건동 28-2,126.9994745,37.58070831,서울대 치의학대학원치의학박물관,종로구,박물관
443,서울시립대로 163 서울시립대학교,동대문구 전농동 90,127.0572624,37.58337117,서울시립대 박물관,동대문구,박물관
444,화랑로 612,노원구 공릉2동 126,127.090467,37.62776913,서울여대 박물관,노원구,박물관
445,성균관로 41,종로구 명륜3가 53,126.9957252,37.58579131,성균관대 박물관,종로구,박물관
446,보문로34다길 2,성북구 동선동3가 249-1,127.0212043,37.59225002,성신여대 박물관,성북구,박물관
447,능동로21길 37,광진구 군자동 98,127.074102,37.55068776,세종대 박물관,광진구,박물관
448,청파로47다길 5-5,용산구 청파동2가 52,126.9653773,37.54559663,숙명여대 박물관,용산구,박물관
449,청파로47길 100,용산구 청파동2가 53-6,126.9651021,37.54542331,숙명여대 정영양자수박물관,용산구,박물관
450,연세로 50,서대문구 신촌동 134,126.9394795,37.56469254,연세대 박물관,서대문구,박물관
451,화랑로574 정보관리관,노원구 공릉동 77-1,127.0828874,37.62482293,육군박물관 ,노원구,박물관
452,이화여대길 52,서대문구 대현동 11-1,126.9474327,37.56254822,이화여대 박물관,서대문구,박물관
453,이화여대길 52,서대문구 대현동 11-1,126.9456875,37.5610548,이화여대 자연사박물관,서대문구,박물관
454,왕십리로 222,성동구 행당동 17,127.044711,37.555184,한양대 박물관,성동구,박물관
455,와우산로 94,마포구 상수동 72-1,126.9260157,37.5505746,홍익대 박물관,마포구,박물관
456,반포대로 201,서초구 반포동 산 60-1,127.0029868,37.4974012,국립중앙도서관,서초구,도서관
457,의사당대로 1,영등포구 여의도동 1,126.9171468,37.5312314,국회도서관,영등포구,도서관
458,테헤란로7길 21,강남구 역삼1동 635-1,127.0296826,37.5009177,국립어린이청소년도서관,강남구,도서관
459,세종대로 110,중구 태평로1가 31,126.9777369,37.5662953,서울도서관,중구,도서관
460,사직로9길 7,종로구 사직동 1-28,126.9678491,37.5765022,서울시립어린이도서관,종로구,도서관
461,북촌로5길 48 정독도서관,종로구 화동 2,126.9829289,37.5809966,정독도서관,종로구,도서관
462,사직로9길 15-14,종로구 사직동 1-28,126.9664372,37.576457,종로도서관,종로구,도서관
463,소월로 109,용산구 후암동 30-84,126.9813187,37.5530297,남산도서관,용산구,도서관
464,두텁바위로 160,용산구 후암동 30-90,126.9801148,37.55195,용산도서관,용산구,도서관
465,천호대로4길 22,동대문구 신설동 109-4,127.0247589,37.5735182,동대문도서관,동대문구,도서관
466,삼양로 556,도봉구 쌍문동 422-163,127.013012,37.652754,도봉도서관,도봉구,도서관
467,동일로204길 13,노원구 중계동 508,127.0677056,37.6393524,노원평생학습관,노원구,도서관
468,모래내로 412,서대문구 연희동 1-116,126.9408307,37.583387,서대문도서관,서대문구,도서관
469,홍익로2길 16,마포구 서교동 341-1,126.9242262,37.55426579,마포평생학습관,마포구,도서관
470,마포대로 224,마포구 아현 602-1,126.9572305,37.55386544,마포평생학습관 아현분관,마포구,도서관
471,목동서로 113,양천구 목5동 905,126.8759349,37.5336302,양천도서관,양천구,도서관
472,등촌로51나길 29,강서구 등촌동 520-6,126.8598997,37.5478398,강서도서관,강서구,도서관
473,고척로45길 31,구로구 고척2동 산 9-14,126.8530478,37.505211,고척도서관,구로구,도서관
474,공원로 15,구로구 구로5동 106-1,126.8917011,37.49850126,구로도서관,구로구,도서관
475,버드나루로15길 10,영등포구 당산동 121-22,126.9073413,37.5260287,영등포평생학습관,영등포구,도서관
476,서울특별시 동작구 장승배기로 94,동작구 노량진2동 310-150,126.9401508,37.50592491,동작도서관,동작구,도서관
477,선릉로116길 45,강남구 삼성동 28,127.0469661,37.513679,강남도서관,강남구,도서관
478,선릉로4길 30,강남구 개포2동 139,127.0638071,37.4829222,개포도서관,강남구,도서관
479,동남로 263,송파구 오금동 51,127.1348184,37.49996,송파도서관,송파구,도서관
480,양재대로116길 57,강동구 길동 362,127.1437403,37.538505,강동도서관,강동구,도서관
481,고덕로 295,강동구 고덕동 296,127.1579923,37.5560983,고덕평생학습관,강동구,도서관
482,다산로 32,중구 약수동 844-1,127.0092638,37.54900905,남산타운문화체육센터 어린이도서관,중구,도서관
483,동호로14길 18,중구 신당동 425-23,127.010821,37.55637771,중구구립도서관,중구,도서관
484,다산로38길 66-35,중구 동화동 52-164,127.0189411,37.56170271,중구구립신당도서관,중구,도서관
485,청파로93길 27,용산구 서계동 227-1,126.9675604,37.55393512,청파도서관,용산구,도서관
486,뚝섬로1길 43,성동구 성수동1가 656-323,127.0470008,37.5453816,성동구립성수도서관,성동구,도서관
487,난계로20,성동구 금호동1가 688,127.0248886,37.5539973,성동구립금호도서관,성동구,도서관
488,고산자로10길 9,성동구 행당동 142-4,127.0350036,37.5592293,성동구립도서관,성동구,도서관
489,고산자로 270,성동구 행당동 7,127.03673,37.56321062,성동구립무지개도서관,성동구,도서관
490,용답중앙3길 10,성동구 용답동 95-13,127.0512973,37.5666384,성동구립용답도서관,성동구,도서관
491,강변역로 17,광진구 구의동 587-28,127.0921017,37.5379251,광진구의3동작은도서관(광진구립도서관),광진구,도서관
492,아차산로78길 90,광진구 광장동 113,127.1103214,37.5506714,광진정보도서관,광진구,도서관
493,뚝섬로26길 58,광진구 자양4동 63-1,127.0662423,37.53411179,자양4동도서관,광진구,도서관
494,능동로 433,광진구 중곡동 168-8,127.0845706,37.5677922,중곡문화체육센터도서관,광진구,도서관
495,회기로10길 60,동대문구 청량리동 206-19,127.0473138,37.5900041,동대문구정보화도서관,동대문구,도서관
496,무학로 133,동대문구 용두동 234-40,127.0303115,37.57609714,용두어린이영어도서관,동대문구,도서관
497,장한로26다길 10,동대문구 장안동 342-23,127.073245,37.57121503,장안어린이도서관,동대문구,도서관
498,면목로 397,중랑구 면목동 115-18,127.0876668,37.5874371,중랑구립면목정보도서관,중랑구,도서관
499,신내로15길 197,중랑구 묵동 22,127.0869184,37.61521403,중랑구립정보도서관,중랑구,도서관
500,망우로73길 46-1,중랑구 망우동 583-1,127.1038636,37.60265534,중랑숲어린이도서관,중랑구,도서관
501,종암로 167,성북구 하월곡동 230,127.0309776,37.60504501,달빛마루도서관,성북구,도서관
502,한천로 66길 203,성북구 석관동 134-2,127.0654723,37.61346533,석관동미리내도서관,성북구,도서관
503,화랑로18자길 13,성북구 상월곡동 24-348,127.0507256,37.60499534,성북정보도서관,성북구,도서관
504,아리랑로 82,성북구 돈암동 538-98,127.0138886,37.59991311,아리랑정보도서관,성북구,도서관
505,종암로18길 11,성북구 종암동 16-8,127.0350921,37.59899069,종암동새날어린이도서관,성북구,도서관
506,성북로4길 52,성북구 돈암동 609-1,127.0103033,37.59480118,해오름어린이도서관,성북구,도서관
507,오현로 145,강북구 번2동 산 27-108,127.036,37.625,강북문화정보도서관,강북구,도서관
508,삼양로54길 68,강북구 미아동 754-1,127.022,37.623,강북청소년문화정보도서관,강북구,도서관
509,솔샘로177,강북구 삼양동 1354-4,127.012,37.62,솔샘문화정보도서관,강북구,도서관
510,도봉로20나길 6,강북구 미아동 138-11,127.03,37.618,송중문화정보도서관,강북구,도서관
511,삼양로 299,강북구 수유동 605-412,127.018,37.63,수유문화정보도서관,강북구,도서관
512,솔매로49길 14,강북구 미아동 197-1,127.027,37.627,미아동복합청사도서관,강북구,도서관
513,도봉로175길 10,도봉구 도봉1동 577,127.0428585,37.68299708,도봉1동어린이도서관,도봉구,도서관
514,덕릉로 315,도봉구 창1동 418,127.0439614,37.64461358,도봉문화정보센터,도봉구,도서관
515,노해로69길 151,도봉구 창동 808-1,127.0494912,37.65905136,도봉어린이문화정보센터,도봉구,도서관
516,시루봉로 128,도봉구 방학동 446-5,127.0278133,37.66215761,학마을다사랑센터,도봉구,도서관
517,한글비석로 346,노원구 중계4동 356,127.0766494,37.6581805,노원어린이도서관,노원구,도서관
518,노원로34길 43,노원구 상계10동 686,127.0650687,37.6610244,노원정보도서관,노원구,도서관
519,동일로241길 84,노원구 상계동 1297,127.0518447,37.6782985,상계문화정보도서관,노원구,도서관
520,월계로 319,노원구 월계2동 598,127.0560812,37.628634,월계문화정보도서관,노원구,도서관
521,노원로1나길 10,노원구 공릉2동 87-5,127.0830307,37.62151514,화랑도서관(공릉청소년문화정보센터),노원구,도서관
522,진관4로 48-25,은평구 진관동 15-19,126.9289705,37.64425972,상림마을작은도서관,은평구,도서관
523,통일로78가길 13-84,은평구 불광동 산 59-32,126.9284308,37.6189648,은평구립도서관,은평구,도서관
524,가좌로7길 15,은평구 응암동 730-3,126.9196846,37.5859394,응암정보도서관,은평구,도서관
525,증산로5길 6,은평구 증산동 173-8,126.9076297,37.58280013,증산정보도서관,은평구,도서관
526,독립문공원길 80,서대문구 현저동 101,126.955466,37.5729845,서대문구립이진아기념도서관,서대문구,도서관
527,증가로10길 16-15,서대문구 남가좌2동 342-34,126.9240193,37.57832573,서대문남가좌새롬어린이도서관,서대문구,도서관
528,홍은중앙로 129,서대문구 홍은1동 11-7,126.9490393,37.6017364,홍은도담도서관,서대문구,도서관
529,독막로 165,마포구 창전동 145-15,126.9320742,37.54773014,마포구립서강도서관,마포구,도서관
530,중앙로52길 56,양천구 신정4동 915-2,126.8565876,37.52597258,개울작은도서관,양천구,도서관
531,목동서로 11,양천구 목5동 909-3,126.8844242,37.5379742,목마작은도서관,양천구,도서관
532,화곡로4길 10,양천구 신월5동 52-2,126.8271795,37.53855485,신월5동도서관,양천구,도서관
533,오목로5길 34,양천구 신월4동 425-2,126.8400761,37.52469927,신월디지털정보도서관,양천구,도서관
534,금낭화로24길 5,강서구 방화동 828,126.8136493,37.57871641,강서길꽃어린이도서관,강서구,도서관
535,공항대로 615,강서구 염창동 281-25,126.8733225,37.54735628,강서꿈꾸는어린이도서관,강서구,도서관
536,곰달래로57가길 26,강서구 화곡4동 809-3,126.8607757,37.53455841,강서영어도서관,강서구,도서관
537,강서로45다길 71,강서구 화곡3동 1019,126.8351631,37.54466834,강서푸른들청소년도서관,강서구,도서관
538,강서로62길 48,강서구 등촌동 690-1,126.8423662,37.56242258,강서등빛도서관,강서구,도서관
539,우현로 34,강서구 화곡동 1159-4,126.8418338,37.5482634,우장산숲속도서관(강서구 통합도서관),강서구,도서관
540,도봉로 34,강북구 미아동 35-4,127.0306984,37.6120512,CGV 미아,강북구,영화관
541,강서로5길 50,강서구 화곡8동 890,126.8488936,37.52904115,곰달래도서관,강서구,도서관
542,개봉로16길 30-11,구로구 개봉3동 266,126.8584304,37.48942653,개봉도서관,구로구,도서관
543,경인로 318-15,구로구 개봉동 166-9,126.8557286,37.4967241,개봉어린이도서관,구로구,도서관
544,구로동로26길 54,구로구 구로동 741-27,126.8863999,37.4895297,구로꿈나무도서관,구로구,도서관
545,구로중앙로27나길 9,구로구 구로동 443,126.8859384,37.49689139,구로초구로구립주민전용도서관,구로구,도서관
546,고척로27바길 7,구로구 개봉동 105-24,126.8456427,37.5068945,글마루한옥어린이도서관,구로구,도서관
547,디지털로27다길 65,구로구 구로동 777-1,126.890107,37.487156,꿈마을도서관,구로구,도서관
548,구로동로13길 68,구로구 구로동 390-42,126.8810551,37.487481,하늘도서관,구로구,도서관
549,시흥대로73길 70,금천구 시흥1동 1020,126.8957184,37.4565321,금나래아트홀도서관,금천구,도서관
550,가산로5길 43,금천구 가산동 235-3,126.8921129,37.47349224,금천구립가산정보도서관,금천구,도서관
