num,street,addr,lat,lnt
1,서울특별시 광진구 자양로43길 76,서울특별시 광진구 자양로43길 76,37.53170541,127.085537
1,서울특별시 광진구 용마산로2길 8-6,서울특별시 광진구 용마산로2길 8-6,37.55385186,127.0888137
1,서울특별시 광진구 용마산로8길66-5,서울특별시 광진구 용마산로8길66-5,37.55425835,127.0887294
1,서울특별시 광진구 용마산로2길 7-3,서울특별시 광진구 용마산로2길 7-3,37.55385186,127.0888137
1,서울특별시 광진구 용마산로 28달길15,서울특별시 광진구 용마산로 28달길15,37.55622668,127.0884051
1,서울특별시 광진구 중곡동96-34,서울특별시 광진구 중곡동96-34,37.55492389,127.0901976
1,서울특별시 광진구 중곡동62-69,서울특별시 광진구 중곡동62-69,37.55901429,127.0886831
1,서울특별시 광진구 중곡동150-309,서울특별시 광진구 중곡동150-309,37.56185404,127.0889838
1,서울특별시 광진구 자양로30길 5-7,서울특별시 광진구 자양로30길 5-7,37.53109239,127.0867967
1,서울특별시 광진구 구의로11길 14-1,서울특별시 광진구 구의로11길 14-1,37.53916001,127.0892113
1,서울특별시 광진구 구의로11길 14-3,서울특별시 광진구 구의로11길 14-3,37.53916001,127.0892113
1,서울특별시 광진구 구의로11길 10-1,서울특별시 광진구 구의로11길 10-1,37.53916001,127.0892113
1,서울특별시 광진구 구의로11길 3-2,서울특별시 광진구 구의로11길 3-2,37.53916001,127.0892113
1,서울특별시 광진구 구의로9길 60,서울특별시 광진구 구의로9길 60,37.53894904,127.0891177
1,서울특별시 광진구 아차산로49길 68-3,서울특별시 광진구 아차산로49길 68-3,37.54004901,127.0843915
1,서울특별시 광진구 구의로3길 29,서울특별시 광진구 구의로3길 29,37.53828247,127.0889049
1,서울특별시 광진구 구의로3길 62-16,서울특별시 광진구 구의로3길 62-16,37.53828247,127.0889049
1,서울특별시 광진구 구의로3길 7,서울특별시 광진구 구의로3길 7,37.53828247,127.0889049
1,서울특별시 광진구 구의동222-35,서울특별시 광진구 구의동222-35,37.54045904,127.0892011
1,서울특별시 광진구 구의동222-35,서울특별시 광진구 구의동222-35,37.54045904,127.0892011
1,서울특별시 광진구 영화사로13길 17,서울특별시 광진구 영화사로13길 17,37.55803402,127.0891155
1,서울특별시 광진구 영화사로16길 26-11,서울특별시 광진구 영화사로16길 26-11,37.55776564,127.0890264
1,서울특별시 광진구 영화사로가길 21,서울특별시 광진구 영화사로가길 21,37.55760704,127.0897625
1,서울특별시 광진구 자양로 54 기 40,서울특별시 광진구 자양로 54 기 40,37.53282942,127.0854162
1,서울특별시 광진구 자양로 58길 69,서울특별시 광진구 자양로 58길 69,37.53326894,127.085447
1,서울특별시 광진구 자양로 37길 22-16,서울특별시 광진구 자양로 37길 22-16,37.53130707,127.0856828
1,서울특별시 광진구 자양로 37길 22-16,서울특별시 광진구 자양로 37길 22-16,37.53130707,127.0856828
1,서울특별시 광진구 자양로 37길 22-16,서울특별시 광진구 자양로 37길 22-16,37.53130707,127.0856828
1,서울특별시 광진구 자양로 37길 22-6,서울특별시 광진구 자양로 37길 22-6,37.53130707,127.0856828
1,서울특별시 광진구 자양로 37길 25,서울특별시 광진구 자양로 37길 25,37.53130707,127.0856828
1,서울특별시 광진구 자양로 35길 39-4,서울특별시 광진구 자양로 35길 39-4,37.53106396,127.0860895
1,서울특별시 광진구 자양로 42길 12,서울특별시 광진구 자양로 42길 12,37.53197553,127.0860986
1,서울특별시 광진구 자양로 42길 12,서울특별시 광진구 자양로 42길 12,37.53197553,127.0860986
1,서울특별시 광진구 자양로 42길 20-4,서울특별시 광진구 자양로 42길 20-4,37.53197553,127.0860986
1,서울특별시 광진구 자양로 42길 51-5,서울특별시 광진구 자양로 42길 51-5,37.53197553,127.0860986
1,서울특별시 광진구 구의로4길 68-9,서울특별시 광진구 구의로4길 68-9,37.5383412,127.0892838
1,서울특별시 광진구 구의로4길 60,서울특별시 광진구 구의로4길 60,37.5383412,127.0892838
1,서울특별시 광진구 구의로16길 10,서울특별시 광진구 구의로16길 10,37.53927041,127.0895171
1,서울특별시 광진구 구의로16길 10,서울특별시 광진구 구의로16길 10,37.53927041,127.0895171
1,서울특별시 광진구 구의로16길 15,서울특별시 광진구 구의로16길 15,37.53927041,127.0895171
1,서울특별시 광진구 구의로16길 28,서울특별시 광진구 구의로16길 28,37.53927041,127.0895171
1,서울특별시 광진구 구의로16길 28,서울특별시 광진구 구의로16길 28,37.53927041,127.0895171
1,서울특별시 광진구 구의로16길 28,서울특별시 광진구 구의로16길 28,37.53927041,127.0895171
1,서울특별시 광진구 자양로39길 36,서울특별시 광진구 자양로39길 36,37.5315337,127.0857184
1,서울특별시 광진구 자양번영로12길 24,서울특별시 광진구 자양번영로12길 24,37.53072904,127.0752069
1,서울특별시 광진구 뚝섬로56가길 10 월편(낙천정지하도),서울특별시 광진구 뚝섬로56가길 10 월편(낙천정지하도),37.52843861,127.0841234
1,서울특별시 광진구 자양번영로11길 28-6,서울특별시 광진구 자양번영로11길 28-6,37.53069122,127.0747176
1,서울특별시 광진구 자양번영로11길 18-10,서울특별시 광진구 자양번영로11길 18-10,37.53069122,127.0747176
1,서울특별시 광진구 자양번영로11길 10-9,서울특별시 광진구 자양번영로11길 10-9,37.53069122,127.0747176
1,서울특별시 광진구 자양번영로11길 10-5,서울특별시 광진구 자양번영로11길 10-5,37.53069122,127.0747176
1,서울특별시 광진구 자양번영로11길 14-4,서울특별시 광진구 자양번영로11길 14-4,37.53069122,127.0747176
1,서울특별시 광진구 자양번영로11길 4-7,서울특별시 광진구 자양번영로11길 4-7,37.53069122,127.0747176
1,서울특별시 광진구 자양번영로11길 19-13,서울특별시 광진구 자양번영로11길 19-13,37.53069122,127.0747176
1,서울특별시 광진구 능동로10길39,서울특별시 광진구 능동로10길39,37.5315872,127.0667177
1,서울특별시 광진구 능동로10길39,서울특별시 광진구 능동로10길39,37.5315872,127.0667177
1,서울특별시 광진구 능동로10길39,서울특별시 광진구 능동로10길39,37.5315872,127.0667177
1,서울특별시 광진구 능동로10길39,서울특별시 광진구 능동로10길39,37.5315872,127.0667177
1,서울특별시 광진구 능동로10길39,서울특별시 광진구 능동로10길39,37.5315872,127.0667177
1,서울특별시 광진구 능동로10길39,서울특별시 광진구 능동로10길39,37.5315872,127.0667177
1,서울특별시 광진구 자양번영로3나길 11-5,서울특별시 광진구 자양번영로3나길 11-5,37.52998711,127.0740999
1,서울특별시 광진구 자양번영로3나길 27,서울특별시 광진구 자양번영로3나길 27,37.52998711,127.0740999
1,서울특별시 광진구 자양번영로3나길 27,서울특별시 광진구 자양번영로3나길 27,37.52998711,127.0740999
1,서울특별시 광진구 자양번영로3다길 35-1,서울특별시 광진구 자양번영로3다길 35-1,37.52998711,127.0740999
1,서울특별시 광진구 자양번영로3다길 31,서울특별시 광진구 자양번영로3다길 31,37.52998711,127.0740999
1,서울특별시 광진구 자양번영로3다길 12-14,서울특별시 광진구 자양번영로3다길 12-14,37.52998711,127.0740999
1,서울특별시 광진구 자양번영로3가길 32,서울특별시 광진구 자양번영로3가길 32,37.52998711,127.0740999
1,서울특별시 광진구 능동로7길 43,서울특별시 광진구 능동로7길 43,37.5323422,127.066772
1,서울특별시 광진구 능동로7길 12,서울특별시 광진구 능동로7길 12,37.5323422,127.066772
1,서울특별시 광진구 능동로7길 12,서울특별시 광진구 능동로7길 12,37.5323422,127.066772
1,서울특별시 광진구 자양강변길 73 육갑문,서울특별시 광진구 자양강변길 73 육갑문,37.53339359,127.062825
1,서울특별시 광진구 자양강변길 73 후문월편,서울특별시 광진구 자양강변길 73 후문월편,37.53339359,127.062825
1,서울특별시 광진구 자양강변길 73 공원월편,서울특별시 광진구 자양강변길 73 공원월편,37.53339359,127.062825
1,서울특별시 광진구 뚝섬로24길 74 월편,서울특별시 광진구 뚝섬로24길 74 월편,37.53339158,127.0619903
1,서울특별시 광진구 능동로7길 38 가은빌,서울특별시 광진구 능동로7길 38 가은빌,37.53748905,127.0670995
1,서울특별시 광진구 능동로7길 50 재화빌딩,서울특별시 광진구 능동로7길 50 재화빌딩,37.53775348,127.0664047
1,서울특별시 광진구 자양동 832-37,서울특별시 광진구 자양동 832-37,37.53882873,127.0641269
1,서울특별시 광진구 능동로 36길 20,서울특별시 광진구 능동로 36길 20,37.53433217,127.0683621
1,서울특별시 광진구 능동로 36길 117-1,서울특별시 광진구 능동로 36길 117-1,37.53433217,127.0683621
1,서울특별시 광진구 능동로 36길 636,서울특별시 광진구 능동로 36길 636,37.53433217,127.0683621
1,서울특별시 광진구 천호대로 124길 40 앞,서울특별시 광진구 천호대로 124길 40 앞,37.5519416,127.0870503
1,서울특별시 광진구 천호대로 112길 56 뒤,서울특별시 광진구 천호대로 112길 56 뒤,37.55404137,127.0802437
1,서울특별시 광진구 능동로 36길 8-10,서울특별시 광진구 능동로 36길 8-10,37.53433217,127.0683621
1,서울특별시 광진구 능동 147-10,서울특별시 광진구 능동 147-10,37.55263534,127.0801401
1,서울특별시 광진구 자양동 236-37,서울특별시 광진구 자양동 236-37,37.53779851,127.0625057
1,서울특별시 광진구 광장동378-14,서울특별시 광진구 광장동378-14,37.549859,127.1018391
1,서울특별시 광진구 동일로58길35-4,서울특별시 광진구 동일로58길35-4,37.53807826,127.0618928
1,서울특별시 광진구 면목로5길52,서울특별시 광진구 면목로5길52,37.55475518,127.0750381
1,서울특별시 광진구 동일로54길16,서울특별시 광진구 동일로54길16,37.53770029,127.0617606
1,서울특별시 광진구 동일로42길12-4,서울특별시 광진구 동일로42길12-4,37.53673192,127.0612867
1,서울특별시 광진구 동일로36길7-5,서울특별시 광진구 동일로36길7-5,37.53615729,127.0609936
1,서울특별시 광진구 동일로36길20,서울특별시 광진구 동일로36길20,37.53615729,127.0609936
1,서울특별시 광진구 동일로34길8-1,서울특별시 광진구 동일로34길8-1,37.53589101,127.0608891
1,서울특별시 광진구 동일로34길14-6,서울특별시 광진구 동일로34길14-6,37.53589101,127.0608891
1,서울특별시 광진구 동일로34길24-6,서울특별시 광진구 동일로34길24-6,37.53589101,127.0608891
1,서울특별시 광진구 군자로12길4,서울특별시 광진구 군자로12길4,37.54458895,127.0715809
1,서울특별시 광진구 군자동125-270,서울특별시 광진구 군자동125-270,37.55360493,127.071212
1,서울특별시 광진구 군자동366-15,서울특별시 광진구 군자동366-15,37.54959442,127.072972
1,서울특별시 광진구 군자동39-4,서울특별시 광진구 군자동39-4,37.55616156,127.0744991
1,서울특별시 광진구 군자로18길13-1,서울특별시 광진구 군자로18길13-1,37.54493268,127.0713185
