,업종명,업소명,소재지도로명,소재지지번,행정동명,업태명,X,Y
81,휴게음식점,가산디지털단지역,서울특별시 금천구 벚꽃로 309 (가산동),서울특별시 금천구 가산동  468번지 4호  ,가산동,일반조리판매,126.881989,37.482155
82,휴게음식점,까페7그램,서울특별시 금천구 가산디지털1로 189 (가산동(주)LG가산디지털센터 704호),서울특별시 금천구 가산동  459번지 9호  (주)LG가산디지털센터 704호,가산동,커피숍,126.878489,37.481833
83,휴게음식점,까페7그램,서울특별시 금천구 가산디지털1로 189 (가산동(주)LG가산디지털센터 704호),서울특별시 금천구 가산동  459번지 9호  (주)LG가산디지털센터 704호,가산동,커피숍,126.878489,37.481833
84,휴게음식점,더까페,서울특별시 금천구 가산디지털1로 151 (가산동이노플렉스 102103호),서울특별시 금천구 가산동  371번지 47호  이노플렉스 102103호,가산동,커피숍,126.884449,37.477168
85,휴게음식점,카페모아 가산점(실로암장애인근로사업장),서울특별시 금천구 벚꽃로 244 108호 (가산동 벽산디지털밸리5차),서울특별시 금천구 가산동  60번지 73호  벽산디지털밸리5차-108,가산동,커피숍,126.884815,37.480641
86,휴게음식점,(주)아워홈 가산디지털센터점,서울특별시 금천구 가산디지털1로 189 (가산동LG가산디지털센터 101호),서울특별시 금천구 가산동  459번지 9호  LG가산디지털센터 101호,가산동,일반조리판매,126.878489,37.481833
87,휴게음식점,(주)아워홈 가산디지털센터점,서울특별시 금천구 가산디지털1로 189 (가산동LG가산디지털센터 101호),서울특별시 금천구 가산동  459번지 9호  LG가산디지털센터 101호,가산동,일반조리판매,126.878489,37.481833
88,휴게음식점,브루드커피,서울특별시 금천구 가산디지털2로 98 (가산동아이티캐슬 112호),서울특별시 금천구 가산동  550번지 1호  아이티캐슬 112호,가산동,커피숍,126.878466,37.47804
89,휴게음식점,브루드커피,서울특별시 금천구 가산디지털2로 98 (가산동아이티캐슬 112호),서울특별시 금천구 가산동  550번지 1호  아이티캐슬 112호,가산동,커피숍,126.878466,37.47804
90,휴게음식점,미스터브리즈 커피,서울특별시 금천구 가산디지털2로 98 (가산동아이티캐슬 112호),서울특별시 금천구 가산동  550번지 1호  아이티캐슬 112호,가산동,커피숍,126.878466,37.47804
91,휴게음식점,미스터브리즈 커피,서울특별시 금천구 가산디지털2로 98 (가산동아이티캐슬 112호),서울특별시 금천구 가산동  550번지 1호  아이티캐슬 112호,가산동,커피숍,126.878466,37.47804
92,휴게음식점,워너커피,서울특별시 금천구 가산디지털1로 219 106호 (가산동벽산디지털밸리 6차),서울특별시 금천구 가산동  481번지 4호  벽산디지털밸리 6차-106,가산동,커피숍,126.879975,37.484524
93,휴게음식점,워너커피,서울특별시 금천구 가산디지털1로 219 106호 (가산동벽산디지털밸리 6차),서울특별시 금천구 가산동  481번지 4호  벽산디지털밸리 6차-106,가산동,커피숍,126.879975,37.484524
94,휴게음식점,김가네(가산점),서울특별시 금천구 가산디지털1로 219 (가산동벽산디지털밸리6차 103호),서울특별시 금천구 가산동  481번지 4호  벽산디지털밸리6차 103호,가산동,일반조리판매,126.879975,37.484524
95,휴게음식점,GS25 금천제일,서울특별시 금천구 가산로3길 54 1층 (가산동),서울특별시 금천구 가산동  235번지 34호  1층,가산동,기타 휴게음식점,126.89284,37.473175
96,휴게음식점,GS25 금천제일,서울특별시 금천구 가산로3길 54 1층 (가산동),서울특별시 금천구 가산동  235번지 34호  1층,가산동,기타 휴게음식점,126.89284,37.473175
