"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3100000","104","1993","05543","휴게음식점","19931227","하나커피숍","    ","서울특별시 노원구 상계동  169번지 451호  ","79.27","19990713","","19990713","상계5동","20000620","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","7.30","0.00","0.00","0.00","0.00","6.00","0.00","71.97","","","","","3100000-104-1993-05543","","","","","","내국인",""
"3100000","104","1993","05544","휴게음식점","19931231","노비아커피숍","    ","서울특별시 노원구 월계동  379번지 2호  ","92.87","19960321","","19960321","월계2동","19960318","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","13.60","0.00","0.00","0.00","0.00","5.00","2.37","76.90","","","","","3100000-104-1993-05544","","","","","","내국인",""
"3100000","104","1993","05619","휴게음식점","19930224","윤성유통","서울특별시 노원구 동일로 1414 (상계동미도파지층)","서울특별시 노원구 상계동  713번지 0호  미도파지층","10.09","19980521","","19980521","상계2동","","","","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","1.00","0.00","0.00","0.00","0.00","","0.00","9.09","","","","","3100000-104-1993-05619","","","","","","내국인",""
"3100000","104","1993","05650","휴게음식점","19930402","삼진식품","    ","서울특별시 노원구 상계동  713번지 0호  ","3.45","19981205","","19981205","상계2동","19981127","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","3.45","0.00","0.00","0.00","0.00","","0.00","0.00","","","","","3100000-104-1993-05650","","","","","","내국인",""
"3100000","104","1993","05651","휴게음식점","19930705","한양식품","    ","서울특별시 노원구 중계동  506번지 1호  건영지하","5.00","19971210","","19971210","중계2.3동","19971025","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","3.10","0.00","0.00","1.90","0.00","5.00","0.00","0.00","","","","","3100000-104-1993-05651","","","","","","내국인",""
"3100000","104","1993","05652","휴게음식점","19930705","용마식품","    ","서울특별시 노원구 중계동  506번지 1호  건영백화점 지하","6.30","19980522","","19980522","중계2.3동","20020516","행정처분","행정처분","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","4.90","0.00","0.00","1.40","0.00","","0.00","0.00","","","","","3100000-104-1993-05652","","","","","","내국인",""
"3100000","104","1993","05653","휴게음식점","19930722","아톰플라자","    ","서울특별시 노원구 공릉동  633번지 9호  ","20.80","19980522","","19980522","공릉1동","18991230","행정처분","","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","9.60","0.00","0.00","0.00","0.00","","0.00","11.20","","","","","3100000-104-1993-05653","","","","","","내국인",""
"3100000","104","1993","05654","휴게음식점","19930818","포장초밥","    ","서울특별시 노원구 상계동  713번지 0호  미도파","15.32","19980525","","19980525","상계2동","20010524","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","15.32","0.00","0.00","0.00","0.00","","0.00","0.00","","","","","3100000-104-1993-05654","","","","","","내국인",""
"3100000","104","1993","05655","휴게음식점","19930823","코오롱마트(주)로손 공릉점","    ","서울특별시 노원구 공릉동  633번지 15호  ","11.96","19980525","나종태","19980525","공릉1동","20000215","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","0","0","","","","","","","0.00","0.00","0.00","0.00","0.00","10.00","0.00","11.96","","","","","3100000-104-1993-05655","","","","","","외국인",""
"3100000","104","1993","05656","휴게음식점","19930823","쎄클케이태릉점","    ","서울특별시 노원구 공릉동  386번지 3호  ","","19980525","","19980525","공릉1동","20051227","자진폐업","자진폐업","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","","0.00","0.00","0.00","0.00","","0.00","14.58","","","","","3100000-104-1993-05656","","","","","","내국인",""
"3100000","104","1993","05657","휴게음식점","19930830","서울떡볶기","    ","서울특별시 노원구 상계동  389번지 409호  ","12.21","19960918","","19960918","상계2동","19991209","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","2.38","0.00","0.00","0.00","0.00","5.00","0.00","9.83","","","","","3100000-104-1993-05657","","","","","","내국인",""
"3100000","104","1993","05658","휴게음식점","19931002","우리만두","    ","서울특별시 노원구 상계동  456번지 122호  ","16.90","19980525","","19980525","상계5동","20110916","자진폐업","자진폐업(건강상)","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","7.74","0.00","0.00","0.00","0.00","3.50","0.00","9.16","","","","","3100000-104-1993-05658","","","","","","내국인",""
"3100000","104","1993","05659","휴게음식점","19931112","럭키스넥","    ","서울특별시 노원구 중계동  434번지 1호  ","17.78","19980911","","19980911","중계4동","19980909","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","12.06","0.00","0.00","0.00","0.00","","0.00","5.72","","","","","3100000-104-1993-05659","","","","","","내국인",""
"3100000","104","1993","05660","휴게음식점","19931118","한식코너","    ","서울특별시 노원구 상계동  713번지 0호  미도파 백화점 지하","27.24","19980525","","19980525","상계2동","20000706","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","0","0","","","","","","","27.24","0.00","0.00","0.00","0.00","30.00","0.00","0.00","","","","","3100000-104-1993-05660","","","","","","내국인",""
"3100000","104","1993","05661","휴게음식점","19931122","혜원분식","    ","서울특별시 노원구 공릉동  517번지 14호  ","9.59","19981205","","19981205","공릉1동","19981127","행정처분","","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","3.42","0.00","0.00","0.00","0.00","","0.00","6.17","","","","","3100000-104-1993-05661","","","","","","내국인",""
"3100000","104","1993","05662","휴게음식점","19931208","동해식품","    ","서울특별시 노원구 하계동  284번지 0호  ","7.92","19970805","","19970805","하계1동","19981217","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","7.92","0.00","0.00","0.00","0.00","","0.00","0.00","","","","","3100000-104-1993-05662","","","","","","내국인",""
"3100000","104","1993","05663","휴게음식점","19931209","밀보깁밥","    ","서울특별시 노원구 중계동  509번지 0호  ","8.30","19941014","","19941014","중계2.3동","19970924","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","0","2","","","","","","","8.30","0.00","0.00","0.00","0.00","30.00","0.00","0.00","","","","","3100000-104-1993-05663","","","","","","내국인",""
"3100000","104","1993","05664","휴게음식점","19931227","공무원연금관리공단상계사업소","    ","서울특별시 노원구 상계동  624번지 0호  상계 주공(아) 15단지 상가","13.72","19990218","구본건","19980525","상계8동","20011027","자진폐업","자진폐업","일반조리판매","","","","","","","비대상","상수도전용","","0","0","","","","","","","11.27","0.00","0.00","0.00","0.00","10.00","0.00","2.45","","","","","3100000-104-1993-05664","","","","","","외국인",""
"3100000","104","1993","05792","휴게음식점","19931122","현대백화점지1층일식코너","    ","서울특별시 노원구 중계동  509번지 0호  ","11.63","19981205","","19981205","중계2.3동","19981127","행정처분","","백화점","","","","","","","비대상","상수도전용","","","","","","","","","","11.63","0.00","0.00","0.00","0.00","","0.00","0.00","","","","","3100000-104-1993-05792","","","","","","내국인",""
"3100000","104","1993","05793","휴게음식점","19931209","전주집","    ","서울특별시 노원구 중계동  509번지 0호  ","11.68","19981205","","19981205","중계2.3동","19981127","행정처분","","백화점","","","","","","","비대상","상수도전용","","","","","","","","","","11.68","0.00","0.00","0.00","0.00","","0.00","0.00","","","","","3100000-104-1993-05793","","","","","","내국인",""
"3100000","104","1993","05794","휴게음식점","19931209","명가","    ","서울특별시 노원구 중계동  509번지 0호  ","19.98","19981205","","19981205","중계2.3동","19981127","행정처분","","백화점","","","","","","","비대상","상수도전용","","","","","","","","","","19.98","0.00","0.00","0.00","0.00","","0.00","0.00","","","","","3100000-104-1993-05794","","","","","","내국인",""
"3100000","104","1993","05795","휴게음식점","19931209","마주우동","    ","서울특별시 노원구 중계동  509번지 0호  현대백화점 지층","10.00","19980525","","19980525","중계2.3동","20010226","자진폐업","","백화점","","","","","","","비대상","상수도전용","","","2","","","","","","","10.00","0.00","0.00","0.00","0.00","30.00","0.00","0.00","","","","","3100000-104-1993-05795","","","","","","내국인",""
"3100000","104","1993","05796","휴게음식점","19931209","별난만두","    ","서울특별시 노원구 중계동  509번지 0호  현대백화점","11.51","19980525","","19980525","중계2.3동","19961219","자진폐업","","백화점","","","","","","","비대상","상수도전용","","","","","","","","","","11.51","0.00","0.00","0.00","0.00","","0.00","0.00","","","","","3100000-104-1993-05796","","","","","","내국인",""
"3100000","104","1993","05797","휴게음식점","19931227","중현","    ","서울특별시 노원구 중계동  509번지 0호  ","35.75","19981205","","19981205","중계2.3동","19981127","행정처분","","백화점","","","","","","","비대상","상수도전용","","","","","","","","","","9.24","0.00","0.00","0.00","0.00","","0.00","26.51","","","","","3100000-104-1993-05797","","","","","","내국인",""
"3100000","104","1993","05805","휴게음식점","19930824","훼미리마트상계보람점","서울특별시 노원구 노원로34길 116 (상계동)","서울특별시 노원구 상계동  456번지 51호  ","11.25","19980525","","19980525","상계5동","","","","편의점","","","","","","","비대상","상수도전용","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","","0.00","11.25","","","","","3100000-104-1993-05805","","","","","","내국인",""
"3100000","104","1993","05806","휴게음식점","19930825","쎄클케이","    ","서울특별시 노원구 상계동  964번지 5호  ","7.41","19980525","","19980525","상계1동","20020611","행정처분","행정처분","편의점","","","","","","","비대상","상수도전용","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","","0.00","7.41","","","","","3100000-104-1993-05806","","","","","","내국인",""
"3100000","104","1993","05807","휴게음식점","19930901","엘지25노원점","    ","서울특별시 노원구 상계동  593번지 2호  ","6.70","19980525","","19980525","상계2동","20020513","자진폐업","자진폐업","편의점","","","","","","","비대상","상수도전용","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","","0.00","6.70","","","","","3100000-104-1993-05807","","","","","","내국인",""
"3100000","104","1993","05808","휴게음식점","19931023","엘지25월계점","    ","서울특별시 노원구 월계동  633번지 89호  ","6.02","19980525","","19980525","월계4동","20111206","자진폐업","매매","편의점","","","","","","","비대상","상수도전용","","","","","","","","","","3.68","0.00","0.00","0.00","0.00","3.00","0.00","2.34","","","","","3100000-104-1993-05808","","","","","","내국인",""
"3100000","104","1993","05814","휴게음식점","19930914","햄버거하우스","    ","서울특별시 노원구 상계동  181번지 23호  ","","19980525","","19980525","상계2동","20000603","자진폐업","","패스트푸드","","","","","","","비대상","상수도전용","","","","","","","","","","6.12","13.60","0.00","5.10","0.00","","0.00","","","","","","3100000-104-1993-05814","","","","","","내국인",""
"3100000","104","1993","05815","휴게음식점","19931009","위너스버거","    ","서울특별시 노원구 상계동  693번지 2호  ","102.95","19980525","","19980525","상계10동","20000513","자진폐업","","패스트푸드","","","","","","","비대상","상수도전용","","","","","","","","","","22.44","0.00","0.00","0.00","0.00","10.00","0.00","80.51","","","","","3100000-104-1993-05815","","","","","","내국인",""
"3100000","104","1993","05816","휴게음식점","19931210","원첼도우넛하우스","    ","서울특별시 노원구 중계동  509번지 0호  ","21.12","19981205","","19981205","중계2.3동","19981127","행정처분","","패스트푸드","","","","","","","비대상","상수도전용","","","","","","","","","","21.12","0.00","0.00","0.00","0.00","","0.00","0.00","","","","","3100000-104-1993-05816","","","","","","내국인",""
"3100000","104","1993","05817","휴게음식점","19931215","아메리카나","    ","서울특별시 노원구 중계동  509번지 0호  ","134.52","19981205","","19981205","중계2.3동","19981127","행정처분","","패스트푸드","","","","","","","비대상","상수도전용","","","","","","","","","","44.52","0.00","0.00","0.00","0.00","","0.00","90.00","","","","","3100000-104-1993-05817","","","","","","내국인",""
"3100000","104","1993","05927","휴게음식점","19930112","미니스톱상계2점","    ","서울특별시 노원구 상계동  764번지 1호 1층 하라스포츠-1호","","19960307","","19960307","상계6.7동","20011224","자진폐업","자진폐업","일반조리판매","","","","","","","비대상","상수도전용","","0","1","","","","","","","7.77","4.80","","","","","","","","","","","3100000-104-1993-05927","","","","","","내국인",""
"3100000","104","1993","05929","휴게음식점","19930915","케익하우스목마","    ","서울특별시 노원구 월계동  845번지 0호  ","","19990212","","19990212","월계2동","20040604","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","","","","","","","","","","16.07","","","","","","","15.33","","","","","3100000-104-1993-05929","","","","","","내국인",""
"3100000","104","1993","06144","휴게음식점","19930406","쁘렝땅베이커리","    ","서울특별시 노원구 하계동  256번지 5호  한신동성상가102/103","","19990625","","19990625","하계1동","20050627","자진폐업","자진폐업","과자점","0","0","0","0","0","","비대상","상수도전용","","0","0","","","","","","","5.20","","","","","","","24.29","","","","","3100000-104-1993-06144","","","","","","내국인",""
"3100000","104","1993","06195","휴게음식점","19930315","대영","    ","서울특별시 노원구 상계동  713번지 0호 지하 미도파백화점-1층","3.42","19980522","","19980522","상계2동","20040623","자진폐업","자진폐업","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","3.42","0.00","0.00","0.00","0.00","","0.00","0.00","","","","","3100000-104-1993-06195","","","","","","내국인",""
"3100000","104","1993","06198","휴게음식점","19930823","코오롱유통(주)상계점","    ","서울특별시 노원구 상계동  155번지 13호  ","","19960918","","19960918","상계5동","20000317","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","0","0","","","","","","","","0.00","0.00","0.00","0.00","5.00","0.00","9.00","","","","","3100000-104-1993-06198","","","","","","내국인",""
"3100000","104","1993","06504","휴게음식점","19930802","잭과콩나무","    ","서울특별시 노원구 중계동  364번지 0호 상가 신안.동진-101","43.21","19980710","","19980710","중계본동","20000417","자진폐업","","과자점","","","","","","","비대상","상수도전용","","","","","","","","","","19.36","0.00","0.00","0.00","0.00","0.00","0.00","23.85","","","","","3100000-104-1993-06504","","","","","","내국인",""
"3100000","104","1993","06514","휴게음식점","19930520","불란서베이커리","    ","서울특별시 노원구 중계동  363번지 1호 상가 7단지-105","22.46","19970115","","19970115","중계본동","20020905","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","","","","","","","","","","8.36","0.00","0.00","0.00","0.00","","0.00","14.10","","","","","3100000-104-1993-06514","","","","","","내국인",""
"3100000","104","1993","06518","휴게음식점","19931223","동큐제과","    ","서울특별시 노원구 상계동  581번지 6호  ","12.75","19981203","","19981203","상계2동","19981127","자진폐업","","과자점","","","","","","","비대상","상수도전용","","","","","","","","","","6.36","0.00","0.00","0.00","0.00","15.00","0.00","6.39","","","","","3100000-104-1993-06518","","","","","","내국인",""
"3100000","104","1993","06519","휴게음식점","19930714","프랑세즈과자점","    ","서울특별시 노원구 상계동  2번지 18호 111 6단지상가-403","91.58","19980526","","19980526","상계6.7동","20000418","자진폐업","","과자점","","","","","","","비대상","상수도전용","","","","","","","","","","64.60","0.00","0.00","0.00","0.00","","0.00","26.98","","","","","3100000-104-1993-06519","","","","","","내국인",""
"3100000","104","1993","06769","휴게음식점","19930604","샤르망과자점","    ","서울특별시 노원구 중계동  506번지 1호  ","","20000323","","20000323","중계2.3동","20010609","행정처분","행정처분","과자점","","","","","","","비대상","","","","","","","","","","","","","","41.90","","","","","","","","","3100000-104-1993-06769","","","","","","내국인",""
"3100000","104","1993","06919","휴게음식점","19930729","이헌치과자점","    ","서울특별시 노원구 상계동  173번지 1호 109 벽산상가-113","32.12","19970708","","19970708","상계5동","20000802","자진폐업","","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","14.52","0.00","0.00","0.00","0.00","0.00","0.00","17.60","","","","","3100000-104-1993-06919","","","","","","내국인",""
"3100000","104","1994","05239","휴게음식점","19941123","도미노피자 중계점","    ","서울특별시 노원구 중계동  364번지 12호  주공6단지-102","14.40","19990430","","19990430","중계본동","19990902","자진폐업","","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","0.00","0.00","0.00","0.00","0.00","8.00","0.00","14.40","","","","","3100000-104-1994-05239","","","","","","내국인",""
"3100000","104","1994","05242","휴게음식점","19940427","라피과자점","    ","서울특별시 노원구 상계동  651번지 5호  ","78.80","19970115","","19970115","상계8동","20000501","자진폐업","","과자점","","","","","","","비대상","상수도전용","","2","1","","","","","","","50.32","0.00","0.00","0.00","0.00","20.00","0.00","28.48","","","","","3100000-104-1994-05242","","","","","","내국인",""
"3100000","104","1994","05243","휴게음식점","19940509","가나안제과","    ","서울특별시 노원구 상계동  733번지 0호  ","28.36","19981013","","19981013","상계6.7동","19980921","자진폐업","","과자점","","","","","","","비대상","상수도전용","","","2","","","","","","","9.80","0.00","0.00","0.00","0.00","9.00","0.00","18.56","","","","","3100000-104-1994-05243","","","","","","내국인",""
"3100000","104","1994","05245","휴게음식점","19940525","베스킨라빈스","서울특별시 노원구 노해로 494 (상계동 104105호)","서울특별시 노원구 상계동  724번지 3호  104105호","60.18","19970114","","20130516","상계6.7동","","","","기타 휴게음식점","0","0","0","0","0","","비대상","상수도전용","","1","1","","","","","","","16.50","0.00","0.00","13.20","0.00","0.00","0.00","30.48","","","","","3100000-104-1994-05245","","","","","","내국인",""
"3100000","104","1994","05245","휴게음식점","19940525","베스킨라빈스","서울특별시 노원구 노해로 494 (상계동 104105호)","서울특별시 노원구 상계동  724번지 3호  104105호","60.18","20180831","","20130516","상계6.7동","","","","기타 휴게음식점","0","0","0","0","0","","비대상","상수도전용","","1","1","","","","","","","16.50","0.00","0.00","13.20","0.00","0.00","0.00","30.48","","","","","3100000-104-1994-05245","","","","","","내국인","대한민국"
"3100000","104","1994","05245","휴게음식점","19940525","공차(노원역점)","서울특별시 노원구 노해로 494 (상계동 104105호)","서울특별시 노원구 상계동  724번지 3호  104105호","60.18","19970114","","20130516","상계6.7동","","","","기타 휴게음식점","0","0","0","0","0","","비대상","상수도전용","","1","1","","","","","","","16.50","0.00","0.00","13.20","0.00","0.00","0.00","30.48","","","","","3100000-104-1994-05245","","","","","","내국인",""
"3100000","104","1994","05245","휴게음식점","19940525","공차(노원역점)","서울특별시 노원구 노해로 494 (상계동 104105호)","서울특별시 노원구 상계동  724번지 3호  104105호","60.18","20180831","","20130516","상계6.7동","","","","기타 휴게음식점","0","0","0","0","0","","비대상","상수도전용","","1","1","","","","","","","16.50","0.00","0.00","13.20","0.00","0.00","0.00","30.48","","","","","3100000-104-1994-05245","","","","","","내국인","대한민국"
"3100000","104","1994","05248","휴게음식점","19940701","김일봉베이커리","    ","서울특별시 노원구 중계동  산 0번지 0호  5단지2상가-104","31.50","19970114","","19970114","중계1동","19990731","자진폐업","","과자점","","","","","","","비대상","상수도전용","","","","","","","","","","10.50","0.00","0.00","4.32","0.00","10.00","0.00","16.68","","","","","3100000-104-1994-05248","","","","","","내국인",""
"3100000","104","1994","05250","휴게음식점","19940203","케익하우스윈","    ","서울특별시 노원구 상계동  713번지 0호  미도파백화점지하1층","171.36","19990119","","19990119","상계2동","20020731","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","71.98","0.00","0.00","0.00","0.00","10.00","0.00","99.38","","","","","3100000-104-1994-05250","","","","","","내국인",""
"3100000","104","1994","05255","휴게음식점","19940709","뚜레쥬르과자점","    ","서울특별시 노원구 중계동  366번지 6호 1층 그랜드빌딩-112","","19971118","","19971118","중계본동","20031224","행정처분","행정처분","과자점","","","","","","","비대상","상수도전용","","","","","","","","","","11.00","","","3.24","","20.00","","29.05","","","","","3100000-104-1994-05255","","","","","","내국인",""
"3100000","104","1994","05258","휴게음식점","19940915","밀뚤레과자점","    ","서울특별시 노원구 상계동  1139번지 2호  ","21.73","19970131","","19970131","상계1동","20011220","행정처분","행정처분","과자점","","","","","","","비대상","상수도전용","","1","1","","","","","","","4.37","0.00","0.00","17.36","0.00","7.00","0.00","0.00","","","","","3100000-104-1994-05258","","","","","","내국인",""
"3100000","104","1994","05260","휴게음식점","19941107","시카코피자","    ","서울특별시 노원구 월계동  922번지 0호  상가102호","28.68","19960628","","19960628","월계3동","20010129","자진폐업","","과자점","","","","","","","비대상","상수도전용","","2","1","","","","","","","10.78","0.00","0.00","0.00","0.00","8.00","0.00","17.90","","","","","3100000-104-1994-05260","","","","","","내국인",""
"3100000","104","1994","05373","휴게음식점","19941128","다복식품","    ","서울특별시 노원구 상계동  713번지 0호  (미도파지하1층)","18.45","19941213","","19941213","상계2동","20000203","행정처분","","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.20","0.00","0.00","0.00","0.00","8.00","0.00","14.25","","","","","3100000-104-1994-05373","","","","","","내국인",""
"3100000","104","1994","05545","휴게음식점","19940108","약속커피숍","    ","서울특별시 노원구 공릉동  568번지 25호  ","105.30","19960322","","19960322","공릉1동","20031007","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","","","","","","","","","","3.22","0.00","0.00","0.00","0.00","7.00","3.08","99.00","","","","","3100000-104-1994-05545","","","","","","내국인",""
"3100000","104","1994","05546","휴게음식점","19940125","이가커피솝","    ","서울특별시 노원구 상계동  693번지 0호  ","96.70","19941011","","19941011","상계10동","19940805","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","23.80","0.00","0.00","0.00","0.00","4.00","0.00","72.90","","","","","3100000-104-1994-05546","","","","","","내국인",""
"3100000","104","1994","05547","휴게음식점","19940128","모닝캄","    ","서울특별시 노원구 월계동  50번지 29호  우현B/D 2층","137.50","19951128","","19951128","월계1동","20051031","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","14.00","0.00","0.00","0.00","0.00","6.00","0.00","123.50","","","","","3100000-104-1994-05547","","","","","","내국인",""
"3100000","104","1994","05548","휴게음식점","19940201","크라츠","    ","서울특별시 노원구 상계동  593번지 3호  ","44.00","19950526","","19950526","상계2동","19950520","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.44","0.00","0.00","0.00","0.00","10.00","0.00","37.56","","","","","3100000-104-1994-05548","","","","","","내국인",""
"3100000","104","1994","05549","휴게음식점","19940218","아니비커피전문점","    ","서울특별시 노원구 공릉동  633번지 13호  ","22.92","19960108","","19960108","공릉1동","19951211","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.74","0.00","0.00","1.80","1.82","","0.00","10.56","","","","","3100000-104-1994-05549","","","","","","내국인",""
"3100000","104","1994","05550","휴게음식점","19940326","청솔커피솝","    ","서울특별시 노원구 상계동  79번지 145호  ","46.26","19950213","","19950213","상계3.4동","19901216","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.86","0.00","0.00","0.00","0.00","3.00","0.00","40.40","","","","","3100000-104-1994-05550","","","","","","내국인",""
"3100000","104","1994","05551","휴게음식점","19940412","아이비커피전문점상계점","    ","서울특별시 노원구 상계동  169번지 129호  ","33.04","19970117","","19970117","상계5동","19961230","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.50","0.00","0.00","0.00","0.00","5.00","0.00","28.54","","","","","3100000-104-1994-05551","","","","","","내국인",""
"3100000","104","1994","05552","휴게음식점","19940415","팡세","    ","서울특별시 노원구 상계동  389번지 686호  ","81.12","19980526","","19980526","상계2동","19991130","자진폐업","","다방","","","","","","","비대상","상수도전용","","","","","","","","","","10.58","0.00","0.00","0.00","0.00","4.00","0.00","70.54","","","","","3100000-104-1994-05552","","","","","","내국인",""
"3100000","104","1994","05553","휴게음식점","19940422","로아르","    ","서울특별시 노원구 월계동  59번지 3호  ","233.75","19981012","","19981012","월계1동","19981002","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","15.60","0.00","0.00","0.00","2.50","0.00","0.00","215.65","","","","","3100000-104-1994-05553","","","","","","내국인",""
"3100000","104","1994","05554","휴게음식점","19940506","반휴게실","서울특별시 노원구 상계로 76 (상계동)","서울특별시 노원구 상계동  335번지  ","187.07","19941215","","19941215","상계2동","","행정처분","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","21.87","0.00","0.00","0.00","0.00","10.00","6.50","158.70","","","","","3100000-104-1994-05554","","","","","","내국인",""
"3100000","104","1994","05555","휴게음식점","19940519","아라비가","    ","서울특별시 노원구 상계동  1132번지 2호  ","88.50","19970409","","19970409","상계1동","19990622","자진폐업","","다방","","","","","","","비대상","상수도전용","","","","","","","","","","11.20","0.00","0.00","0.00","0.00","5.00","0.00","77.30","","","","","3100000-104-1994-05555","","","","","","내국인",""
"3100000","104","1994","05556","휴게음식점","19940602","나드리다방","    ","서울특별시 노원구 상계동  387번지 50호  ","45.26","20060816","","19971030","상계2동","20080121","자진폐업","영업부진","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.40","0.00","0.00","0.00","0.00","6.00","0.00","37.86","","","","","3100000-104-1994-05556","","","","","","내국인",""
"3100000","104","1994","05557","휴게음식점","19940720","허시버거","    ","서울특별시 노원구 월계동  633번지 58호  ","43.56","19980526","","19980526","월계1동","19990116","자진폐업","","다방","","","","","","","비대상","상수도전용","","","","","","","","","","17.40","0.00","0.00","0.00","0.00","","0.00","26.16","","","","","3100000-104-1994-05557","","","","","","내국인",""
"3100000","104","1994","05558","휴게음식점","19940727","미도다방","    ","서울특별시 노원구 상계동  726번지 1호  ","40.18","19980630","","19980630","상계6.7동","19980622","자진폐업","","다방","","","","","","","비대상","상수도전용","","","","","","","","","","3.42","0.00","0.00","0.00","0.00","","0.00","36.76","","","","","3100000-104-1994-05558","","","","","","내국인",""
"3100000","104","1994","05559","휴게음식점","19940727","샬롬커피숍","    ","서울특별시 노원구 월계동  73번지 2호  ","106.50","19980130","","19980130","월계1동","20020509","행정처분","행정처분","다방","","","","","","","비대상","상수도전용","","","","","","","","","","5.32","0.00","0.00","3.36","0.00","10.00","10.54","87.28","","","","","3100000-104-1994-05559","","","","","","내국인",""
"3100000","104","1994","05560","휴게음식점","19940822","우성","서울특별시 노원구 화랑로 449 지하1층 (공릉동)","서울특별시 노원구 공릉동  661번지 4호  지하1층","112.30","20050106","","19980526","공릉1동","20191114","자진폐업","","다방","","","1","1","","20050223","비대상","상수도전용","지하","0","0","","","","","","","7.20","0.00","0.00","0.00","0.00","4.00","1.50","103.60","","","","","3100000-104-1994-05560","","","","","","내국인",""
"3100000","104","1994","05561","휴게음식점","19940823","한일","    ","서울특별시 노원구 공릉동  499번지 56호  ","111.00","19950213","","19950213","공릉1동","19941120","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","9.60","0.00","0.00","0.00","0.00","4.50","0.00","101.40","","","","","3100000-104-1994-05561","","","","","","내국인",""
"3100000","104","1994","05562","휴게음식점","19940831","위드커피전문점","    ","서울특별시 노원구 중계동  5번지 22호  204호","","19941209","","19941209","중계2.3동","20000414","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","9.00","0.00","0.00","0.00","0.00","5.00","","46.94","","","","","3100000-104-1994-05562","","","","","","내국인",""
"3100000","104","1994","05563","휴게음식점","19940928","파인","    ","서울특별시 노원구 상계동  111번지 444호  ","21.44","19970424","","19970424","상계3.4동","19970418","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.48","0.00","0.00","0.00","0.00","4.00","0.00","16.96","","","","","3100000-104-1994-05563","","","","","","내국인",""
